ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002286	T cell activation involved in immune response	16/1055	77/13249	0.000308889403515509	0.00459965716170594	0.00351224069143064	F2RL1/JUNB/FOXP1/RARA/SMAD7/BCL6/ENTPD7/HLX/APBB1IP/RELB/IFNL1/EOMES/IFNB1/LCP1/CLEC4E/ITGAL	16
GO:0060348	bone development	27/1055	167/13249	0.000309018407054753	0.00459965716170594	0.00351224069143064	GREM1/COL1A1/GJA1/BMPR2/TGM2/SKI/CYP26B1/FOXP1/BMP6/STC1/RARA/RARB/BMP2/XYLT1/ALPL/CITED2/MMP16/RUNX2/NOTUM/OSR2/GPR68/TRPV4/TEK/FGF18/RIPPLY2/CLDN18/ATG9B	27
GO:0006909	phagocytosis	28/1055	176/13249	0.00031705081582415	0.00470456148449624	0.00359234432051816	F2RL1/THBS1/TGM2/ITGA2/CDC42SE1/SPHK1/CCL2/VAV3/TLR4/VAV2/PTPRJ/NCF2/RARA/ITGB3/PEAR1/DOCK2/PYCARD/DYSF/FPR2/BIN2/IL2RB/TNF/SYT11/LBP/ITGAL/AHSG/MYO1G/ICAM5	28
GO:0071396	cellular response to lipid	58/1055	461/13249	0.000318174365677891	0.0047066164681392	0.003593913480331	LBH/SERPINE1/COL1A1/PMEPA1/XBP1/EPHB2/NCOR2/ITGA2/PDK4/INHBB/VDR/IRAK2/RET/CYP26B1/CCL2/NKX3-1/ZFP36L1/EGFR/TLR4/FOXP1/CXCL8/FOS/BMP6/NR0B1/PID1/WNT5B/STC1/RARA/MMP2/CXCL2/HDAC5/CRY1/ARID5A/WNT9A/MN1/TRERF1/CX3CL1/PAX6/PYCARD/PER1/KDM5D/SNAI2/INHBA/WNT5A/AQP1/MMP3/IL1A/BRINP1/SSTR5/OR51E2/NR3C2/TCF21/TNF/WNT9B/MMP9/PTAFR/LBP/PPM1E	58
GO:0050807	regulation of synapse organization	29/1055	185/13249	0.000322693217445552	0.00475872899060138	0.00363370595083263	NRP2/EPHB2/AMIGO2/TANC2/CAPRIN2/EPHA7/PAK3/MDGA1/PTPRD/SYNDIG1/EPHA4/SLITRK5/CDK5R1/WNT5A/NTRK2/GRID1/EPHB3/WNT7A/PLXNC1/LZTS1/CLSTN2/CAMK2B/FLRT2/CBLN2/TNF/ST8SIA2/SNCA/ICAM5/ROR2	29
GO:0008361	regulation of cell size	26/1055	159/13249	0.000330371271853634	0.00484426634215517	0.00369902120286176	ULK1/BMPR2/SEMA4G/RET/SMURF1/EPHA7/VAV3/MAP1B/VAV2/SEMA7A/RAP1GAP2/SEMA4C/PLXNA4/DEPTOR/IL7R/SEMA3E/WNT5A/AQP1/NGF/TRIM46/SLC12A1/ISLR2/TRPV4/SEMA3D/DRAXIN/RGMA	26
GO:0001755	neural crest cell migration	11/1055	42/13249	0.000331535180804676	0.00484426634215517	0.00369902120286176	NRP2/SEMA4G/RET/SOX8/SEMA7A/ACVR1/KITLG/SEMA4C/PAX6/SEMA3E/SEMA3D	11
GO:0045778	positive regulation of ossification	11/1055	42/13249	0.000331535180804676	0.00484426634215517	0.00369902120286176	CCN1/BMPR2/VDR/ACVR1/BMP6/TENT5A/BMP2/PKDCC/WNT5A/OSR2/TACR1	11
GO:0042476	odontogenesis	18/1055	93/13249	0.000338547500377298	0.00493164620976442	0.00376574337711077	SERPINE1/COL1A1/TUFT1/AQP3/LHX8/BMP2/ADM/ALPL/ODAPH/RUNX2/INHBA/AQP1/SP6/AQP6/TNFRSF11B/OSR2/DLX2/SSUH2	18
GO:0002040	sprouting angiogenesis	20/1055	109/13249	0.000341320411798842	0.00495692683153455	0.00378504734376832	GREM1/THBS1/ITGA5/FGF2/HMOX1/JCAD/HDAC5/KLF2/ADAMTS9/E2F2/FOXC2/SEMA3E/FGFBP1/ANGPT1/VSTM4/EFNB2/FGF1/TEK/TMEM215/VEGFD	20
GO:0050729	positive regulation of inflammatory response	19/1055	101/13249	0.000342724618034186	0.00496223704535558	0.00378910215663952	SERPINE1/TLR4/CX3CL1/ADORA2B/CEBPA/PYCARD/WNT5A/LGALS2/AGT/SUCNR1/TRPV4/ALOX5AP/NLRP1/TNF/SNCA/LBP/S100A9/CCL3/CCL24	19
GO:0030593	neutrophil chemotaxis	14/1055	63/13249	0.000350172599768	0.00505475734650001	0.00385974950165651	PREX1/CCL2/VAV3/CXCL8/TNFAIP6/CXCL2/PIK3CD/CX3CL1/C5AR2/DAPK2/LBP/S100A9/CCL3/CCL24	14
GO:0042100	B cell proliferation	13/1055	56/13249	0.000359090107419591	0.00516786907605665	0.00394612020391979	EPHB2/CTPS1/RASGRP1/CDKN1A/VAV3/TLR4/NFATC2/BCL6/IL7R/CARD11/IFNB1/PRLR/TNFSF13B	13
GO:0035051	cardiocyte differentiation	22/1055	126/13249	0.000365988420193618	0.00525132934439971	0.00400984942118248	GREM1/NRG1/KDM6B/FHOD3/MYOCD/EGFR/FOXP1/FHL2/ACVR1/TGFBR3/RARA/RARB/BMP2/SPRY1/TBX2/CITED2/INHBA/EOMES/EFNB2/PROX1/ACTC1/KCNJ8	22
GO:0030099	myeloid cell differentiation	45/1055	336/13249	0.000382283370292687	0.00545843145858906	0.00416799000583148	F2RL1/JUNB/IL11/SH2B3/FSTL3/ZFP36L1/TLR4/FOXP1/FOS/KITLG/TGFBR3/TNFAIP6/SH3PXD2A/RARA/MAF/BPGM/RUNX1/BMP2/BCL6/KLF2/ID2/PIK3CD/MEIS2/RELB/CEBPA/TSPAN2/CITED2/EFNA2/ITGB8/INHBA/IL31RA/CSF1R/TNFRSF11B/H4C14/CDKN1C/MAFB/GPR68/TNF/MMP9/GAB3/H4C9/CCL3/ROR2/CLDN18/HCLS1	45
GO:0003230	cardiac atrium development	9/1055	30/13249	0.000383849512366246	0.00545843145858906	0.00416799000583148	CCN1/BMPR2/SOX4/ACVR1/BMP2/NOG/WNT5A/PROX1/DAND5	9
GO:1990573	potassium ion import across plasma membrane	9/1055	30/13249	0.000383849512366246	0.00545843145858906	0.00416799000583148	KCNK5/KCNJ16/KCNJ2/FXYD2/KCNJ18/KCNJ12/SLC12A1/KCNJ15/KCNJ8	9
GO:0045667	regulation of osteoblast differentiation	20/1055	110/13249	0.000386602403374136	0.00546531289597613	0.00417324458537006	GREM1/TOB1/FGF2/CCN1/BMPR2/SKI/FERMT2/ACVR1/BMP6/TNFAIP6/TENT5A/BMP2/AREG/CEBPA/NOG/FFAR4/RUNX2/SNAI2/TNF/CHRD	20
GO:0007548	sex differentiation	32/1055	214/13249	0.000388056796975494	0.00546531289597613	0.00417324458537006	TGFBR1/INHBB/HNF4A/TIPARP/LGR4/SOX8/ADGRG1/NKX3-1/LHX8/RDH10/BMP6/NR2F2/KITLG/NR0B1/TNFAIP6/VGF/RARA/MMP2/CITED2/INHBA/WNT5A/WNT7A/IL1A/TNFSF10/SALL1/TCF21/PTPRN/WNT9B/AMHR2/ADAM32/ROR2/LRP2	32
GO:0097530	granulocyte migration	18/1055	94/13249	0.000388180017176246	0.00546531289597613	0.00417324458537006	THBS1/PREX1/CCL2/VAV3/CXCL8/TNFAIP6/CXCL2/PIK3CD/CX3CL1/C5AR2/DAPK2/IL1A/CSF1R/TRPV4/LBP/S100A9/CCL3/CCL24	18
GO:0002263	cell activation involved in immune response	31/1055	205/13249	0.000390036684411631	0.00546531289597613	0.00417324458537006	F2RL1/JUNB/XBP1/TCIM/RASGRP1/TLR4/FOXP1/RARA/SMAD7/BCL6/ENTPD7/HLX/PIK3CD/APBB1IP/RELB/ADORA2B/DOCK2/PYCARD/IFNL1/DYSF/KLRC2/EOMES/SUCNR1/IFNB1/LCP1/CLEC4E/TNF/PTAFR/LBP/ITGAL/CCL3	31
GO:0046651	lymphocyte proliferation	30/1055	196/13249	0.000390052678427765	0.00546531289597613	0.00417324458537006	GPAM/EPHB2/CTPS1/RASGRP1/SLC7A1/CDKN1A/VAV3/SDC4/ELF4/TLR4/KITLG/NFATC2/BCL6/IGF2/IL7R/VTCN1/GPNMB/LMO1/DOCK2/PYCARD/CARD11/SH2D2A/RASSF5/IL1A/IFNB1/TACR1/PRLR/LRRC32/TNFSF14/TNFSF13B	30
GO:0048562	embryonic organ morphogenesis	34/1055	233/13249	0.000410913278369692	0.00574077088903622	0.00438358086435627	TGFBR1/EPHB2/CHST11/COL11A1/HNF1B/CHRNA9/RDH10/ACVR1/RARB/HLX/MDFI/ID2/TBX2/WHRN/CITED2/PAX6/FOXC2/HOXD10/GRHL3/NOG/MMP16/RUNX2/WNT5A/PROX1/SLC44A4/MFAP2/OSR2/HOXD9/MAFB/DLX2/TCF21/WNT9B/SIX3/NKX3-2	34
GO:0002690	positive regulation of leukocyte chemotaxis	14/1055	64/13249	0.000415921288255634	0.00579379567138606	0.00442406992510059	F2RL1/SERPINE1/THBS1/CXCL8/DAPK2/WNT5A/F7/CSF1R/FPR2/TRPV4/LBP/TNFSF14/CCL3/VEGFD	14
GO:0019228	neuronal action potential	7/1055	19/13249	0.000426900628814606	0.00591226436080054	0.00451453113492425	ANK3/GRIK2/GPR35/FGF12/DRD1/KCNMB4/KCNQ3	7
GO:0050926	regulation of positive chemotaxis	7/1055	19/13249	0.000426900628814606	0.00591226436080054	0.00451453113492425	F2RL1/ITGA2/CXCL8/F3/F7/ARTN/VEGFD	7
GO:0048844	artery morphogenesis	13/1055	57/13249	0.000431806393514539	0.00596292181564297	0.00455321253398659	TGFBR1/SOX4/MYOCD/SMAD7/ADAMTS9/TBX2/CITED2/FOXC2/NOG/HEY1/EFNB2/PROX1/LRP2	13
GO:0034332	adherens junction organization	12/1055	50/13249	0.00043322503374576	0.00596527150212462	0.0045550067252019	FERMT2/CDH19/BMP6/NUMBL/PLEKHA7/CDH11/SMAD7/EPHA4/EFNB2/CDH22/CDH7/CDH26	12
GO:0010811	positive regulation of cell-substrate adhesion	19/1055	103/13249	0.000443691869424803	0.00606115326843717	0.00462822084298721	ITGA5/CEACAM6/CCN1/EDIL3/AGR2/PREX1/SDC4/FERMT2/MYADM/PDGFB/PTPRJ/ITGB3/EPHA1/CX3CL1/NID1/COL26A1/ABI3BP/LIMS2/TEK	19
GO:0003279	cardiac septum development	18/1055	95/13249	0.000443994065289454	0.00606115326843717	0.00462822084298721	TGFBR1/NRP2/CCN1/BMPR2/SOX4/ACVR1/TGFBR3/SMAD7/TBX2/CITED2/NOG/HEY1/WNT5A/PROX1/SALL1/DAND5/LRP2/KCNJ8	18
GO:0030278	regulation of ossification	18/1055	95/13249	0.000443994065289454	0.00606115326843717	0.00462822084298721	GREM1/CCN1/BMPR2/VDR/ACVR1/BMP6/TENT5A/SMAD7/BMP2/PKDCC/RUNX2/WNT5A/NOTUM/OSR2/TACR1/EGR2/AHSG/CCL3	18
GO:0022409	positive regulation of cell-cell adhesion	33/1055	225/13249	0.000452591500095029	0.0061609179129745	0.0047043998780308	ADAM19/GPAM/XBP1/CEACAM6/FSTL3/RASGRP1/SLC7A1/SOX4/CCL2/KITLG/PLAUR/SOX2/RARA/SMAD7/RUNX1/FOXA2/BCL6/HLX/ANK3/IGF2/IL7R/VTCN1/CX3CL1/CITED2/PYCARD/CARD11/WNT5A/EFNB2/IL1A/TNF/PTAFR/TNFSF14/TNFSF13B	33
GO:0071674	mononuclear cell migration	22/1055	128/13249	0.000458845554118209	0.00622830698175228	0.00475585732827067	SERPINE1/GREM1/THBS1/RET/CCL2/PDGFB/ITGB3/PIK3CD/CX3CL1/PYCARD/WNT5A/CSF1R/FPR2/GCSAM/TRPV4/TNF/ITGAL/MYO1G/TNFSF14/CCL3/CCL24/ARTN	22
GO:0050803	regulation of synapse structure or activity	29/1055	189/13249	0.000464367547746013	0.00627715781973322	0.00479315921728874	NRP2/EPHB2/AMIGO2/TANC2/CAPRIN2/EPHA7/PAK3/MDGA1/PTPRD/SYNDIG1/EPHA4/SLITRK5/CDK5R1/WNT5A/NTRK2/GRID1/EPHB3/WNT7A/PLXNC1/LZTS1/CLSTN2/CAMK2B/FLRT2/CBLN2/TNF/ST8SIA2/SNCA/ICAM5/ROR2	29
GO:0034762	regulation of transmembrane transport	50/1055	388/13249	0.000465438642596052	0.00627715781973322	0.00479315921728874	DAPK1/THBS1/GRB10/EPHB2/CCL2/PEA15/F2R/KCNK5/PID1/KCNJ16/ITGB3/PER2/KCNH1/SHANK1/KCNJ2/ANK3/FXYD2/TRPC6/CX3CL1/RSC1A1/ACSL5/KCNV1/FFAR4/GPR35/CLIP3/FGF12/CNIH3/KCNQ5/KCNJ18/DRD1/KCNJ12/LRRC38/KCNA7/CRACR2A/CLIC3/KCNJ15/CRHR1/REM1/SLN/LRRC26/KCNQ3/JPH3/TNF/NOX1/MMP9/SNCA/STAC2/CAPN3/NTSR1/KCNJ8	50
GO:0055010	ventricular cardiac muscle tissue morphogenesis	10/1055	37/13249	0.000467699494312479	0.00627715781973322	0.00479315921728874	TGFBR1/TPM1/NRG1/COL11A1/TGFBR3/SMAD7/FOXC2/NOG/PROX1/LRP2	10
GO:1902930	regulation of alcohol biosynthetic process	10/1055	37/13249	0.000467699494312479	0.00627715781973322	0.00479315921728874	HRH1/BMP6/BMP2/SEC14L2/FGF1/P2RY1/SNCA/PTAFR/NTSR1/ABCG4	10
GO:0007584	response to nutrient	21/1055	120/13249	0.000477832103648113	0.00639518709028203	0.00488328489236138	COL1A1/XBP1/ITGA2/VDR/AQP3/CYP26B1/MAP1B/STC2/STC1/CYP1A1/RARA/FOXA2/MN1/GIPR/ALPL/RUNX2/SNAI2/LIPG/F7/IL1A/TNFRSF11B	21
GO:0030316	osteoclast differentiation	16/1055	80/13249	0.000485923337130592	0.00646724708860715	0.00493830900599511	JUNB/FSTL3/TLR4/FOXP1/FOS/TNFAIP6/SH3PXD2A/BMP2/EFNA2/CSF1R/TNFRSF11B/MAFB/GPR68/TNF/CCL3/CLDN18	16
GO:0120162	positive regulation of cold-induced thermogenesis	16/1055	80/13249	0.000485923337130592	0.00646724708860715	0.00493830900599511	GRB10/GJA1/KDM6B/PER2/KSR2/ACHE/DIO2/ALPL/FFAR4/MFAP2/LCN2/ACADL/SLN/PRLR/PLAC8/PRDM16	16
GO:0050764	regulation of phagocytosis	14/1055	65/13249	0.000491915150371085	0.00652880719020291	0.00498531552978416	F2RL1/TGM2/ITGA2/SPHK1/CCL2/PTPRJ/DOCK2/PYCARD/DYSF/FPR2/IL2RB/TNF/SYT11/AHSG	14
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	8/1055	25/13249	0.000498996778319216	0.00660445043437456	0.00504307576513895	THBS1/FGF2/SPRY4/SPRY1/FGFBP1/NOG/RUNX2/WNT5A	8
GO:0031076	embryonic camera-type eye development	9/1055	31/13249	0.000503069160599638	0.00662166514971094	0.00505622070650528	PPP1R13L/RDH10/RARA/TBX2/CITED2/PAX6/WNT5A/PROX1/SIX3	9
GO:0070306	lens fiber cell differentiation	9/1055	31/13249	0.000503069160599638	0.00662166514971094	0.00505622070650528	FGF2/SKIL/WNT5B/MAF/SPRY1/PROX1/WNT7A/CDKN1C/SIX3	9
GO:0090497	mesenchymal cell migration	11/1055	44/13249	0.000512663507644462	0.00672941274594846	0.00513849542364288	NRP2/SEMA4G/RET/SOX8/SEMA7A/ACVR1/KITLG/SEMA4C/PAX6/SEMA3E/SEMA3D	11
GO:0060350	endochondral bone morphogenesis	12/1055	51/13249	0.000526097427965086	0.00688683153648542	0.00525869844362505	COL1A1/BMPR2/BMP6/STC1/RARA/RARB/ALPL/MMP16/RUNX2/TRPV4/TEK/FGF18	12
GO:0032612	interleukin-1 production	15/1055	73/13249	0.000534712814273072	0.006937390620551	0.00529730472799229	F2RL1/SPHK1/ELF4/TLR4/FOXP1/F2R/HSPB1/CX3CL1/PYCARD/FFAR4/WNT5A/IL1R2/NLRP1/TNF/CCL3	15
GO:0032652	regulation of interleukin-1 production	15/1055	73/13249	0.000534712814273072	0.006937390620551	0.00529730472799229	F2RL1/SPHK1/ELF4/TLR4/FOXP1/F2R/HSPB1/CX3CL1/PYCARD/FFAR4/WNT5A/IL1R2/NLRP1/TNF/CCL3	15
GO:2000177	regulation of neural precursor cell proliferation	15/1055	73/13249	0.000534712814273072	0.006937390620551	0.00529730472799229	FGF2/ADGRG1/HAPLN3/ID2/BTG2/CX3CL1/PAX6/CEND1/WNT5A/PROX1/LIMS2/TOX/SIX3/ACAN/LRP2	15
GO:0007043	cell-cell junction assembly	21/1055	121/13249	0.000535767505019531	0.006937390620551	0.00529730472799229	EPHB2/GJA1/CLDN4/SNAI1/CDH19/CDH11/SMAD7/MICALL2/PARD6B/ESAM/CLDN14/SNAI2/GJB1/AGT/CDH22/CDH7/EPB41L3/TRPV4/TNF/CDH26/CLDN18	21
GO:1901652	response to peptide	51/1055	401/13249	0.000558424405330781	0.00721122110451479	0.00550639826138403	COL1A1/XBP1/GRB10/EPHB2/GJA1/PDK4/INHBB/PTPRE/ZFP36L1/MAP1B/TLR4/FOS/TGFBR3/STC2/PID1/VGF/ITGB3/MMP2/CPEB2/HDAC5/CRY1/ADM/AREG/KLF2/IGF2/BTG2/ALPL/SOCS2/EPHA4/PAX6/FOXC2/GDF15/INHBA/AGT/MMP3/F7/ANO1/SH2B2/TNFSF10/FPR2/CRHR1/TRPV4/PCSK1/EGR2/TEK/NLRP1/TNF/MMP9/AHSG/SLC2A4/KCNJ8	51
GO:0009914	hormone transport	34/1055	237/13249	0.00056274037985321	0.00721181789211592	0.00550685396093362	F2RL1/IL11/GJA1/KLF7/INHBB/SOX4/HNF4A/HNF1B/NKX3-1/BMP6/VGF/PER2/CRY1/FOXA2/GIPR/SLCO4A1/SLC7A8/FFAR4/INHBA/AQP1/AGT/ANO1/EPHA5/SSTR5/P2RY1/SCG5/SLC17A4/GPR68/CRHR1/TACR1/TRPV4/PTPRN/TNF/RAPGEF4	34
GO:0001977	renal system process involved in regulation of blood volume	5/1055	10/13249	0.00056903627989278	0.00721181789211592	0.00550685396093362	F2RL1/PDGFB/F2R/CYP4F12/CORO2B	5
GO:0001991	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	5/1055	10/13249	0.00056903627989278	0.00721181789211592	0.00550685396093362	F2RL1/F2R/SUCNR1/OR51E2/PCSK5	5
GO:0010919	regulation of inositol phosphate biosynthetic process	5/1055	10/13249	0.00056903627989278	0.00721181789211592	0.00550685396093362	HRH1/P2RY1/SNCA/PTAFR/NTSR1	5
GO:0021978	telencephalon regionalization	5/1055	10/13249	0.00056903627989278	0.00721181789211592	0.00550685396093362	ADGRG1/BMP2/PAX6/EOMES/SIX3	5
GO:0055012	ventricular cardiac muscle cell differentiation	5/1055	10/13249	0.00056903627989278	0.00721181789211592	0.00550685396093362	MYOCD/FHL2/RARA/RARB/PROX1	5
GO:0072178	nephric duct morphogenesis	5/1055	10/13249	0.00056903627989278	0.00721181789211592	0.00550685396093362	EPHA7/HNF1B/EPHA4/EFNB2/WNT9B	5
GO:0046620	regulation of organ growth	14/1055	66/13249	0.000579406946076855	0.00730450234394515	0.00557762664936086	TGFBR1/FGF2/FOXP1/TGFBR3/RUNX1/JARID2/HLX/IGF2/TBX2/CITED2/FOXC2/NOG/ARX/PROX1	14
GO:0072078	nephron tubule morphogenesis	14/1055	66/13249	0.000579406946076855	0.00730450234394515	0.00557762664936086	GREM1/FGF2/LGR4/SOX8/HNF1B/BMP2/HOXD11/NOG/AGT/FGF1/SALL1/TCF21/WNT9B/ADAMTS16	14
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	25/1055	156/13249	0.000581207194414577	0.00730791572345486	0.00558023306327126	GREM1/IL11/ITGA5/EPHA7/ERBB3/EGFR/PDGFB/HBEGF/PTPRJ/ACVR1/BMP6/KITLG/ITGB3/AREG/IGF2/EPHA4/CRLF1/IFNL1/ANGPT1/DOK7/IL31RA/AGT/CSF1R/TNF/HCLS1	25
GO:0019226	transmission of nerve impulse	10/1055	38/13249	0.000590021847323415	0.00737990677097193	0.00563520452693017	ITGA2/ANK3/GRIK2/GPR35/FGF12/NTRK2/DRD1/KCNMB4/KCNQ3/KCNJ8	10
GO:0048546	digestive tract morphogenesis	10/1055	38/13249	0.000590021847323415	0.00737990677097193	0.00563520452693017	AGR2/HNF1B/EGFR/HLX/ID2/DACT1/WNT5A/EPHB3/TCF21/SFRP5	10
GO:0002366	leukocyte activation involved in immune response	30/1055	201/13249	0.000600632196844539	0.00749300427290654	0.00572156436515919	F2RL1/JUNB/XBP1/RASGRP1/TLR4/FOXP1/RARA/SMAD7/BCL6/ENTPD7/HLX/PIK3CD/APBB1IP/RELB/ADORA2B/DOCK2/PYCARD/IFNL1/DYSF/KLRC2/EOMES/SUCNR1/IFNB1/LCP1/CLEC4E/TNF/PTAFR/LBP/ITGAL/CCL3	30
GO:0032331	negative regulation of chondrocyte differentiation	7/1055	20/13249	0.000611945547634967	0.00761425996510383	0.00581415369545722	TGFBR1/GREM1/RARB/PTHLH/WNT9A/SNAI2/NKX3-2	7
GO:0048644	muscle organ morphogenesis	13/1055	59/13249	0.000615151180730501	0.00763426582215671	0.00582942991773593	TGFBR1/TPM1/NRG1/COL11A1/TGFBR3/SMAD7/BMP2/FOXC2/NOG/WNT5A/PROX1/ACTC1/LRP2	13
GO:0050771	negative regulation of axonogenesis	12/1055	52/13249	0.000635151946715147	0.00786206217980562	0.00600337236791573	ULK1/EPHB2/SEMA4G/EPHA7/SEMA7A/SEMA4C/SEMA3E/WNT5A/TRIM46/SEMA3D/DRAXIN/RGMA	12
GO:1903131	mononuclear cell differentiation	45/1055	344/13249	0.000637998500161309	0.00787689104333524	0.00601469550267673	F2RL1/JUNB/IL11/XBP1/RASGRP1/PREX1/SOX4/CYP26B1/ZFP36L1/FOXP1/PTPRJ/FOS/TCF7/ADGRG3/HHEX/RARA/SMAD7/HDAC5/RUNX1/BCL6/ENTPD7/HLX/ID2/PIK3CD/RELB/IL7R/NFIL3/DOCK2/IFNL1/ITGB8/CARD11/RUNX2/INHBA/EOMES/IL31RA/IL1A/CSF1R/IFNB1/TOX/MAFB/GPR68/ITK/CLEC4E/DTX1/TNFSF13B	45
GO:0070665	positive regulation of leukocyte proliferation	19/1055	106/13249	0.000643192089856429	0.00792054589003613	0.00604802979772758	GPAM/EPHB2/SLC7A1/CDKN1A/VAV3/TLR4/KITLG/NFATC2/BCL6/ST6GAL1/IGF2/VTCN1/PYCARD/CARD11/IL1A/CSF1R/TACR1/PRLR/TNFSF13B	19
GO:0051249	regulation of lymphocyte activation	46/1055	354/13249	0.000645599523947734	0.00792936414083901	0.00605476330377123	JUNB/GPAM/XBP1/EPHB2/RASGRP1/SLC7A1/CDKN1A/SOX4/CYP26B1/CCL2/VAV3/ZFP36L1/SDC4/TLR4/KITLG/TCF7/RARA/SMAD7/RUNX1/NFATC2/BCL6/HLX/ID2/IGF2/IL7R/VTCN1/GPNMB/LMO1/PYCARD/IFNL1/CARD11/INHBA/KLRC2/EFNB2/RASSF5/IL1A/KLRC3/IFNB1/TOX/TACR1/LAPTM5/PRLR/LRRC32/TNFSF14/DTX1/TNFSF13B	46
GO:0060840	artery development	16/1055	82/13249	0.000647227294878027	0.00792936414083901	0.00605476330377123	TGFBR1/BMPR2/SOX4/NKX3-1/MYOCD/SMAD7/ADAMTS9/TBX2/CITED2/FOXC2/NOG/HEY1/EFNB2/PROX1/EGR2/LRP2	16
GO:0072210	metanephric nephron development	9/1055	32/13249	0.000651040597136121	0.00795568279569409	0.00607485989951217	GREM1/RET/LGR4/SOX8/PDGFB/AQP1/SALL1/TCF21/WNT9B	9
GO:0090596	sensory organ morphogenesis	30/1055	202/13249	0.000653092491540843	0.00796039776679119	0.00607846019248271	EPHB2/NKD1/FGF2/COL5A1/SKI/CYP26B1/SOX8/COL11A1/CHRNA9/RARB/WNT9A/TBX2/WHRN/CITED2/PAX6/GRHL3/NOG/WNT5A/AQP1/PROX1/NTRK2/SLC44A4/MFAP2/OSR2/VSX1/MAFB/TMEM215/SIX3/FAT3/NKX3-2	30
GO:0032946	positive regulation of mononuclear cell proliferation	18/1055	98/13249	0.000654997991162984	0.00796248163470663	0.00608005140796484	GPAM/EPHB2/SLC7A1/CDKN1A/VAV3/TLR4/KITLG/NFATC2/BCL6/ST6GAL1/IGF2/VTCN1/PYCARD/CARD11/IL1A/TACR1/PRLR/TNFSF13B	18
GO:0003014	renal system process	17/1055	90/13249	0.000657216863138773	0.00796248163470663	0.00608005140796484	F2RL1/CLDN4/AQP3/PDGFB/F2R/STC1/ADM/CYP4F12/CORO2B/AQP1/AGT/SUCNR1/AQP6/OR51E2/PCSK5/TACR1/SLC15A2	17
GO:0050769	positive regulation of neurogenesis	29/1055	193/13249	0.000658262922919448	0.00796248163470663	0.00608005140796484	EPHB2/FGF2/BMPR2/TGM2/CAPRIN2/SKIL/SMURF1/SOX8/MAP1B/HAPLN3/SEMA7A/NUMBL/BMP2/ID2/PLXNA4/ZNF365/PTPRD/CX3CL1/EPHA4/PAX6/NTRK2/NGF/PLXNC1/CAMK2B/ISLR2/EGR2/TNF/ACAN/LRP2	29
GO:0048841	regulation of axon extension involved in axon guidance	8/1055	26/13249	0.000670953557673376	0.00808112854104917	0.00617064870200622	BMPR2/SEMA4G/SEMA7A/SEMA4C/PLXNA4/SEMA3E/WNT5A/SEMA3D	8
GO:0032332	positive regulation of chondrocyte differentiation	6/1055	15/13249	0.000671454171368045	0.00808112854104917	0.00617064870200622	BMP6/SMAD7/PKDCC/RUNX2/GDF6/FGF18	6
GO:0023061	signal release	46/1055	355/13249	0.000686237785197199	0.00823830185344778	0.00629066427795158	F2RL1/IL11/GJA1/TGM2/KLF7/INHBB/SOX4/HNF4A/HNF1B/NKX3-1/F2R/BMP6/VGF/PER2/CRY1/FOXA2/GIPR/DYSF/FFAR4/INHBA/AQP1/AGT/WNT7A/SYT9/ANO1/IL1A/EPHA5/SSTR5/SUCNR1/P2RY1/MCTP2/OR51E2/SLC44A4/KCNMB4/SCG5/PCSK5/GPR68/CRHR1/TACR1/TRPV4/PTPRN/TNF/SYT11/SNCA/RAPGEF4/KCNJ8	46
GO:0007492	endoderm development	15/1055	75/13249	0.000721604008234113	0.00864116278531978	0.00659828384788138	ITGA5/COL5A1/COL4A2/COL11A1/HNF1B/ZFP36L1/NR0B1/SOX2/MMP2/COL12A1/NOG/INHBA/EOMES/SOX7/MMP9	15
GO:0051146	striated muscle cell differentiation	33/1055	231/13249	0.000725946881493828	0.00867143549944377	0.00662139971383581	GREM1/XBP1/TPM1/ADAMTS15/NRG1/KDM6B/SKI/FHOD3/CYP26B1/MYOCD/FOXP1/FHL2/ACVR1/RARA/RARB/HDAC5/KCNH1/NFATC2/BMP2/IGF2/DOCK2/GDF15/FLNC/EFNB2/PLEKHO1/PROX1/DNER/MYOZ1/ACTC1/TNFSF14/CAPN3/LMOD1/KCNJ8	33
GO:0002762	negative regulation of myeloid leukocyte differentiation	10/1055	39/13249	0.000737627688787244	0.00870618167258167	0.00664793145715407	FSTL3/TLR4/TNFAIP6/RARA/INHBA/TNFRSF11B/MAFB/GPR68/CCL3/CLDN18	10
GO:0034331	cell junction maintenance	10/1055	39/13249	0.000737627688787244	0.00870618167258167	0.00664793145715407	F2RL1/FERMT2/F2R/PLEKHA7/ITGB3/SHANK1/PLXNA4/WHRN/CSF1R/CBLN2	10
GO:0043114	regulation of vascular permeability	10/1055	39/13249	0.000737627688787244	0.00870618167258167	0.00664793145715407	FERMT2/PTPRJ/HRH1/BMP6/TJP3/ADM/ANGPT1/TACR1/TRPV4/TEK	10
GO:0060038	cardiac muscle cell proliferation	10/1055	39/13249	0.000737627688787244	0.00870618167258167	0.00664793145715407	TGFBR1/FGF2/SKI/TGFBR3/RUNX1/JARID2/TBX2/CITED2/FOXC2/NOG	10
