"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"LHX4"	8.66349921116092e-25	4.24825112850025e-26	0.123547583150279	-10.5667814017848	-1.30550030386784	283.207443981719
"COL22A1"	9.37641825367213e-25	4.60295965164159e-26	0.332924649324636	10.5592559113763	3.51543657142404	65.3343106967858
"LMO1"	9.53071214595137e-25	4.6839081151948e-26	0.222526196799994	10.5576192127517	2.34934685067618	104.072250661816
"PFKFB4"	9.92799034942878e-25	4.88457342043102e-26	0.0997345344096063	10.5536798675527	1.05256634789841	599.160088576682
"VIL1"	1.01525881913759e-24	5.00061953181949e-26	0.108896766508875	-10.55147429809	-1.1490214329635	406.54916699078
"RSC1A1"	1.2394928584295e-24	6.1321494552347e-26	0.111593416781865	10.5322940973579	1.17533468487564	365.856579634237
"C5AR2"	2.11928749048857e-24	1.05426249322071e-25	0.260637503983587	10.4811744832123	2.73178715612091	79.0553344416061
"AKNA"	2.20900630869507e-24	1.10130659085819e-25	0.116882010140915	10.4770454431412	1.22457813173206	460.599966824772
"HMCN1"	2.85030736648759e-24	1.43036775503855e-25	0.23197882410827	10.4522850178953	2.42470878769585	96.2259156893877
"TPST2"	3.09300751308381e-24	1.55553973655337e-25	0.107998806210769	10.4443274846534	1.12797490001689	452.525297332811
"SERTAD4"	8.47223843585462e-24	4.34877088937004e-25	0.192611999822079	10.3463209611659	1.99282557113127	138.949663810331
"PLEKHN1"	8.78880625584083e-24	4.52086249822643e-25	0.107307308795474	10.3426033599586	1.10983693249619	385.282038448511
"SGCA"	1.01095067270237e-23	5.22229747379698e-25	0.306597420675758	10.3287754761024	3.16677591971201	85.1848232363233
"WTIP"	1.16553411806327e-23	6.03992725409295e-25	0.104350163718167	10.3148122038165	1.0763523421904	608.786673075593
"TLL1"	1.54811011466852e-23	8.05629301195378e-25	0.169037991324782	10.2871040859278	1.73891141123419	154.570481401765
"ITIH5"	2.07789141382226e-23	1.08359433200473e-24	0.162426043617439	10.2585157389114	1.66625012485862	182.922539436982
"KLHL26"	3.66568631071216e-23	1.93562969609494e-24	0.102114971448513	10.202334519904	1.04181109820817	467.584878501159
"PRODH"	3.96254090080443e-23	2.09454463603926e-24	0.149187229040019	-10.1946700856292	-1.5209145810522	217.335646585113
"SERPINB4"	6.04355107035632e-23	3.21763899612156e-24	0.245156110665713	10.1528685935354	2.48903777649121	107.508811416904
